樣區編號,樣點代號,縣市,樣區名稱,樣區樣點編號,X.67,Y.67,X.97,Y.97,X_經度(度分秒),Y_緯度(度分秒),X_經度,Y_緯度,備註,環境特徵描述
B30-08,5,南投縣,奧萬大森林遊樂區,B30-08-05,269025,2648900,269025,2648890,"121°11'12.89""","23°56'40.23""",121.18691,23.94451,,
B30-08,6,南投縣,奧萬大森林遊樂區,B30-08-06,269244,2649048,269244,2649039,"121°11'20.64""","23°56'45.06""",121.18907,23.94585,,
B30-08,7,南投縣,奧萬大森林遊樂區,B30-08-07,269262,2649251,269262,2649242,"121°11'21.29""","23°56'51.66""",121.18925,23.94768,,
B30-08,8,南投縣,奧萬大森林遊樂區,B30-08-08,269081,2649327,269081,2649318,"121°11'14.89""","23°56'54.14""",121.18747,23.94837,,
B30-08,9,南投縣,奧萬大森林遊樂區,B30-08-09,268900,2649403,268900,2649394,"121°11'08.49""","23°56'56.61""",121.18569,23.94906,,
B30-08,10,南投縣,奧萬大森林遊樂區,B30-08-10,268348,2649643,268348,2649634,"121°10'48.98""","23°57'04.44""",121.18027,23.95123,,
B31-01,1,南投縣,下加年端社,B31-01-01,257696,2627738,257696,2627729,"121°04'31.80""","23°45'12.67""",121.07550,23.75352,林務局2020新增,
B31-01,2,南投縣,下加年端社,B31-01-02,257861,2627629,257861,2627620,"121°04'37.63""","23°45'09.14""",121.07712,23.75254,林務局2020新增,
B31-01,3,南投縣,下加年端社,B31-01-03,258057,2627581,258057,2627572,"121°04'44.54""","23°45'07.56""",121.07904,23.75210,林務局2020新增,
B31-01,4,南投縣,下加年端社,B31-01-04,258205,2627456,258205,2627447,"121°04'49.76""","23°45'03.49""",121.08049,23.75097,林務局2020新增,
B31-01,5,南投縣,下加年端社,B31-01-05,258347,2627295,258347,2627286,"121°04'54.77""","23°44'58.27""",121.08188,23.74952,林務局2020新增,
B31-01,6,南投縣,下加年端社,B31-01-06,258496,2627430,258496,2627421,"121°05'00.06""","23°45'02.66""",121.08335,23.75074,林務局2020新增,
B31-01,7,南投縣,下加年端社,B31-01-07,258612,2627593,258612,2627584,"121°05'04.13""","23°45'07.96""",121.08448,23.75221,林務局2020新增,
B31-01,8,南投縣,下加年端社,B31-01-08,258749,2627739,258749,2627730,"121°05'08.99""","23°45'12.71""",121.08583,23.75353,林務局2020新增,
B31-01,9,南投縣,下加年端社,B31-01-09,258945,2627755,258945,2627746,"121°05'15.90""","23°45'13.21""",121.08775,23.75367,林務局2020新增,
B31-01,10,南投縣,下加年端社,B31-01-10,258964,2627956,258964,2627947,"121°05'16.58""","23°45'19.76""",121.08794,23.75549,林務局2020新增,
B32-01,1,南投縣,中橫沿線，夫妻樹,B32-01-01,239286,2602092,239286,2602083,"120°53'42.28""","23°31'18.92""",120.89508,23.52192,,
B32-01,2,南投縣,中橫沿線，夫妻樹,B32-01-02,239288,2601809,239288,2601800,"120°53'42.36""","23°31'09.72""",120.89510,23.51937,,
B32-01,3,南投縣,中橫沿線，夫妻樹,B32-01-03,239056,2601597,239056,2601588,"120°53'34.18""","23°31'02.82""",120.89283,23.51745,,
B32-01,4,南投縣,中橫沿線，夫妻樹,B32-01-04,238852,2601325,238852,2601316,"120°53'27.00""","23°30'53.95""",120.89083,23.51499,,
B32-01,5,南投縣,中橫沿線，夫妻樹,B32-01-05,238853,2601026,238853,2601017,"120°53'27.05""","23°30'44.26""",120.89085,23.51229,,
B32-01,6,南投縣,中橫沿線，夫妻樹,B32-01-06,238931,2600707,238931,2600698,"120°53'29.80""","23°30'33.86""",120.89161,23.50941,,
B32-01,7,南投縣,中橫沿線，夫妻樹,B32-01-07,238994,2600385,238994,2600376,"120°53'32.03""","23°30'23.42""",120.89223,23.50651,,
B32-01,8,南投縣,中橫沿線，夫妻樹,B32-01-08,238775,2600218,238775,2600209,"120°53'24.32""","23°30'17.99""",120.89009,23.50500,,
B32-02,1,南投縣,南投縣中橫沿線，觀峰,B32-02-01,240613,2604201,240613,2604192,"120°54'29.02""","23°32'27.51""",120.90806,23.54098,,
B32-02,2,南投縣,南投縣中橫沿線，觀峰,B32-02-02,240346,2603955,240346,2603946,"120°54'19.61""","23°32'19.51""",120.90545,23.53875,,
B32-02,3,南投縣,南投縣中橫沿線，觀峰,B32-02-03,240666,2603825,240666,2603816,"120°54'30.89""","23°32'15.29""",120.90858,23.53758,,
B32-02,4,南投縣,南投縣中橫沿線，觀峰,B32-02-04,241074,2603619,241074,2603610,"120°54'45.28""","23°32'08.60""",120.91258,23.53572,,
B32-02,5,南投縣,南投縣中橫沿線，觀峰,B32-02-05,241193,2603357,241193,2603348,"120°54'49.49""","23°32'00.09""",120.91375,23.53336,,
B32-02,6,南投縣,南投縣中橫沿線，觀峰,B32-02-06,240978,2602970,240978,2602961,"120°54'41.91""","23°31'47.50""",120.91164,23.52986,,
B32-02,7,南投縣,南投縣中橫沿線，觀峰,B32-02-07,240865,2604370,240865,2604361,"120°54'37.90""","23°32'33.01""",120.91053,23.54250,,
B32-02,8,南投縣,南投縣中橫沿線，觀峰,B32-02-08,241160,2604468,241160,2604459,"120°54'48.30""","23°32'36.20""",120.91342,23.54339,,
B32-02,9,南投縣,南投縣中橫沿線，觀峰,B32-02-09,241308,2604650,241308,2604641,"120°54'53.50""","23°32'42.10""",120.91486,23.54503,,
B32-03,1,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-01,240738,2601664,240738,2601655,"120°54'33.48""","23°31'05.04""",120.90930,23.51807,,
B32-03,2,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-02,240556,2601519,240556,2601510,"120°54'27.07""","23°31'00.32""",120.90752,23.51676,,
B32-03,3,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-03,240961,2601378,240961,2601369,"120°54'41.35""","23°30'55.78""",120.91149,23.51549,,
B32-03,4,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-04,240723,2601272,240723,2601263,"120°54'32.99""","23°30'52.30""",120.90916,23.51453,,
B32-03,5,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-05,240463,2601865,240463,2601856,"120°54'23.78""","23°31'11.57""",120.90661,23.51988,,
B32-03,6,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-06,240714,2601952,240714,2601943,"120°54'32.63""","23°31'14.40""",120.90906,23.52067,,
B32-03,7,南投縣,南投縣中橫沿線，回頭灣東埔隧道,B32-03-07,240951,2602029,240951,2602020,"120°54'40.98""","23°31'16.91""",120.91138,23.52136,,
B32-04,1,南投縣,南投縣中橫沿線，同富隧道,B32-04-01,240265,2603505,240265,2603496,"120°54'16.76""","23°32'04.88""",120.90466,23.53469,,
B32-04,2,南投縣,南投縣中橫沿線，同富隧道,B32-04-02,240087,2603413,240087,2603404,"120°54'10.49""","23°32'01.89""",120.90291,23.53386,,
B32-04,3,南投縣,南投縣中橫沿線，同富隧道,B32-04-03,239833,2603450,239833,2603441,"120°54'01.53""","23°32'03.08""",120.90043,23.53419,,
B32-04,4,南投縣,南投縣中橫沿線，同富隧道,B32-04-04,239686,2603671,239686,2603662,"120°53'56.31""","23°32'10.23""",120.89898,23.53618,,
B32-04,5,南投縣,南投縣中橫沿線，同富隧道,B32-04-05,239304,2603464,239304,2603455,"120°53'42.85""","23°32'03.52""",120.89524,23.53431,,
B32-04,6,南投縣,南投縣中橫沿線，同富隧道,B32-04-06,239421,2603166,239421,2603157,"120°53'47.01""","23°31'53.84""",120.89639,23.53162,,
B32-04,7,南投縣,南投縣中橫沿線，同富隧道,B32-04-07,239656,2603112,239656,2603103,"120°53'55.27""","23°31'52.12""",120.89869,23.53114,,
B32-04,8,南投縣,南投縣中橫沿線，同富隧道,B32-04-08,239929,2603107,239929,2603098,"120°54'04.92""","23°31'51.93""",120.90137,23.53109,,
B32-04,9,南投縣,南投縣中橫沿線，同富隧道,B32-04-09,239571,2602870,239571,2602861,"120°53'52.31""","23°31'44.22""",120.89786,23.52895,,
B32-05,1,南投縣,明湖水庫(高山巷),B32-05-01,235762,2638837,235763,2638828,"120°51'36.80""","23°51'13.33""",120.86022,23.85370,,
B32-05,2,南投縣,明湖水庫(高山巷),B32-05-02,235546,2639000,235546,2638991,"120°51'29.14""","23°51'18.60""",120.85809,23.85517,,
B32-05,3,南投縣,明湖水庫(高山巷),B32-05-03,235385,2639081,235385,2639072,"120°51'23.45""","23°51'21.25""",120.85651,23.85590,,
B32-05,4,南投縣,明湖水庫(高山巷),B32-05-04,235214,2639354,235214,2639345,"120°51'17.38""","23°51'30.08""",120.85483,23.85836,,
B32-05,5,南投縣,明湖水庫(高山巷),B32-05-05,235125,2639593,235125,2639584,"120°51'14.22""","23°51'37.88""",120.85395,23.86052,,
B32-05,6,南投縣,明湖水庫(高山巷),B32-05-06,234851,2639816,234851,2639807,"120°51'04.55""","23°51'45.12""",120.85126,23.86253,,
B32-05,7,南投縣,明湖水庫(高山巷),B32-05-07,234766,2640165,234766,2640156,"120°51'01.51""","23°51'56.46""",120.85042,23.86568,,
B32-06,1,南投縣,郡坑村(巒大林區守衛室),B32-06-01,238082,2628039,238082,2628030,"120°52'59.09""","23°45'22.39""",120.88308,23.75622,林務局2020新增,
B32-06,2,南投縣,郡坑村(巒大林區守衛室),B32-06-02,238108,2628250,238108,2628241,"120°52'59.99""","23°45'29.23""",120.88333,23.75812,林務局2020新增,
B32-06,3,南投縣,郡坑村(巒大林區守衛室),B32-06-03,238150,2628458,238150,2628449,"120°53'01.46""","23°45'36.00""",120.88374,23.76000,林務局2020新增,
B32-06,4,南投縣,郡坑村(巒大林區守衛室),B32-06-04,238319,2628533,238319,2628524,"120°53'07.44""","23°45'38.45""",120.88540,23.76068,林務局2020新增,
B32-06,5,南投縣,郡坑村(巒大林區守衛室),B32-06-05,238353,2628750,238353,2628741,"120°53'08.63""","23°45'45.50""",120.88573,23.76264,林務局2020新增,
B32-06,6,南投縣,郡坑村(巒大林區守衛室),B32-06-06,238458,2628930,238458,2628921,"120°53'12.34""","23°45'51.34""",120.88676,23.76426,林務局2020新增,
B32-09,1,嘉義縣,小笠原山(下方平台旁),B32-09-01,231396,2600463,231396,2600454,"120°49'04.19""","23°30'25.70""",120.81783,23.50714,林務局2020新增,
B32-09,2,嘉義縣,小笠原山(下方平台旁),B32-09-02,231570,2600239,231570,2600230,"120°49'10.34""","23°30'18.43""",120.81954,23.50512,林務局2020新增,
B32-09,3,嘉義縣,小笠原山(下方平台旁),B32-09-03,231799,2600026,231799,2600017,"120°49'18.41""","23°30'11.52""",120.82178,23.50320,林務局2020新增,
B32-09,4,嘉義縣,小笠原山(下方平台旁),B32-09-04,231607,2599724,231607,2599715,"120°49'11.68""","23°30'01.69""",120.81991,23.50047,林務局2020新增,
B32-09,5,嘉義縣,小笠原山(下方平台旁),B32-09-05,231459,2599484,231459,2599475,"120°49'06.46""","23°29'53.88""",120.81846,23.49830,林務局2020新增,
B32-09,6,嘉義縣,小笠原山(下方平台旁),B32-09-06,231663,2599203,231663,2599194,"120°49'13.66""","23°29'44.77""",120.82046,23.49577,林務局2020新增,
B32-10,1,南投縣,溪頭森林遊樂區,B32-10-01,229298,2618819,229298,2618810,"120°47'49.32""","23°40'22.34""",120.79703,23.67287,,
B32-10,2,南投縣,溪頭森林遊樂區,B32-10-02,229436,2618658,229436,2618649,"120°47'54.20""","23°40'17.11""",120.79839,23.67142,,
B32-10,3,南投縣,溪頭森林遊樂區,B32-10-03,229487,2618451,229487,2618442,"120°47'56.01""","23°40'10.38""",120.79889,23.66955,,
B32-10,4,南投縣,溪頭森林遊樂區,B32-10-04,229600,2618685,229600,2618675,"120°47'59.99""","23°40'17.99""",120.80000,23.67166,,
B32-10,5,南投縣,溪頭森林遊樂區,B32-10-05,229599,2618877,229599,2618868,"120°47'59.91""","23°40'24.23""",120.79998,23.67340,,
B32-10,6,南投縣,溪頭森林遊樂區,B32-10-06,229742,2618850,229742,2618841,"120°48'04.99""","23°40'23.39""",120.80139,23.67316,,
B32-10,7,南投縣,溪頭森林遊樂區,B32-10-07,229884,2618834,229884,2618825,"120°48'10.00""","23°40'22.85""",120.80278,23.67301,,
B32-10,8,南投縣,溪頭森林遊樂區,B32-10-08,229852,2618676,229852,2618667,"120°48'08.88""","23°40'17.74""",120.80247,23.67159,,
B32-10,9,南投縣,溪頭森林遊樂區,B32-10-09,229834,2618531,229834,2618522,"120°48'08.25""","23°40'13.00""",120.80229,23.67028,,
B32-10,10,南投縣,溪頭森林遊樂區,B32-10-10,229770,2618317,229770,2618308,"120°48'06.00""","23°40'06.01""",120.80167,23.66834,,
B32-11,1,南投縣,鳳凰林道,B32-11-01,229678,2617132,229678,2617123,"120°48'02.82""","23°39'27.51""",120.80078,23.65764,,
B32-11,2,南投縣,鳳凰林道,B32-11-02,229832,2617724,229832,2617715,"120°48'08.19""","23°39'46.76""",120.80228,23.66299,,
B32-11,3,南投縣,鳳凰林道,B32-11-03,230138,2617962,230138,2617953,"120°48'19.01""","23°39'54.51""",120.80528,23.66514,,
B32-11,4,南投縣,鳳凰林道,B32-11-04,230089,2617694,230089,2617685,"120°48'17.29""","23°39'45.80""",120.80480,23.66272,,
B32-11,5,南投縣,鳳凰林道,B32-11-05,230030,2617408,230030,2617399,"120°48'15.22""","23°39'36.50""",120.80423,23.66014,,
B32-11,6,南投縣,鳳凰林道,B32-11-06,230151,2617583,230151,2617574,"120°48'19.49""","23°39'42.19""",120.80541,23.66172,,
B32-11,7,南投縣,鳳凰林道,B32-11-07,230251,2617717,230251,2617708,"120°48'23.01""","23°39'46.56""",120.80639,23.66293,,
B32-11,8,南投縣,鳳凰林道,B32-11-08,230148,2617366,230148,2617357,"120°48'19.39""","23°39'35.14""",120.80539,23.65976,,
B32-11,9,南投縣,鳳凰林道,B32-11-09,230441,2617761,230441,2617752,"120°48'29.71""","23°39'47.99""",120.80825,23.66333,,
B32-11,10,南投縣,鳳凰林道,B32-11-10,230368,2617577,230368,2617568,"120°48'27.15""","23°39'42.01""",120.80754,23.66167,,
B33-01,1,雲林縣,草嶺國小,B33-01-01,218719,2611522,218719,2611513,"120°41'36.50""","23°36'24.50""",120.69347,23.60681,,
B33-01,2,雲林縣,草嶺國小,B33-01-02,218627,2611295,218627,2611286,"120°41'33.26""","23°36'17.15""",120.69257,23.60476,,
B33-01,3,雲林縣,草嶺國小,B33-01-03,218356,2611039,218356,2611030,"120°41'23.70""","23°36'08.80""",120.68992,23.60244,,
B33-01,4,雲林縣,草嶺國小,B33-01-04,218574,2611066,218574,2611057,"120°41'31.40""","23°36'09.70""",120.69206,23.60269,,
B33-01,5,雲林縣,草嶺國小,B33-01-05,218783,2610915,218783,2610906,"120°41'38.80""","23°36'04.80""",120.69411,23.60133,,
B33-01,6,雲林縣,草嶺國小,B33-01-06,219005,2611065,219005,2611056,"120°41'46.60""","23°36'09.70""",120.69628,23.60269,,
B33-01,7,雲林縣,草嶺國小,B33-01-07,219775,2610991,219775,2610982,"120°42'13.80""","23°36'07.30""",120.70383,23.60203,,
B33-02,1,嘉義縣,掘尺嶺山(祝壽山),B33-02-01,210128,2606421,210128,2606412,"120°36'33.92""","23°33'38.02""",120.60942,23.56056,,
B33-02,2,嘉義縣,掘尺嶺山(祝壽山),B33-02-02,210355,2606615,210355,2606606,"120°36'41.91""","23°33'44.34""",120.61164,23.56232,,
B33-02,3,嘉義縣,掘尺嶺山(祝壽山),B33-02-03,210694,2606785,210694,2606776,"120°36'53.85""","23°33'49.90""",120.61496,23.56386,,
B33-02,4,嘉義縣,掘尺嶺山(祝壽山),B33-02-04,210896,2607055,210896,2607046,"120°37'00.95""","23°33'58.69""",120.61693,23.56630,,
B33-02,6,嘉義縣,掘尺嶺山(祝壽山),B33-02-06,211218,2606743,211218,2606734,"120°37'12.33""","23°33'48.55""",120.62009,23.56349,,
B33-02,7,嘉義縣,掘尺嶺山(祝壽山),B33-02-07,210888,2606858,210888,2606849,"120°37'00.68""","23°33'52.26""",120.61686,23.56452,,
B33-02,8,嘉義縣,掘尺嶺山(祝壽山),B33-02-08,210847,2606681,210847,2606672,"120°36'59.25""","23°33'46.53""",120.61646,23.56292,,
B33-02,9,嘉義縣,掘尺嶺山(祝壽山),B33-02-09,210468,2606462,210468,2606453,"120°36'45.91""","23°33'39.38""",120.61275,23.56094,,
B33-02,10,嘉義縣,掘尺嶺山(祝壽山),B33-02-10,210747,2606473,210748,2606464,"120°36'55.78""","23°33'39.73""",120.61549,23.56104,,
B35-01,1,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-01,218685,2596953,218685,2596944,"120°41'36.40""","23°28'30.90""",120.69344,23.47525,,
B35-01,2,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-02,218285,2596985,218285,2596976,"120°41'22.30""","23°28'31.90""",120.68953,23.47553,,
B35-01,3,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-03,218582,2596661,218582,2596652,"120°41'32.80""","23°28'21.40""",120.69244,23.47261,,
B35-01,4,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-04,218135,2596856,218135,2596847,"120°41'17.00""","23°28'27.70""",120.68806,23.47436,,
B35-01,5,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-05,217734,2596792,217734,2596783,"120°41'02.90""","23°28'25.60""",120.68414,23.47378,,
B35-01,6,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-06,217599,2597208,217600,2597199,"120°40'58.10""","23°28'39.10""",120.68281,23.47753,,
B35-01,7,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-07,217821,2597567,217821,2597558,"120°41'05.90""","23°28'50.80""",120.68497,23.48078,,
B35-01,8,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-08,217870,2597924,217870,2597915,"120°41'07.60""","23°29'02.40""",120.68544,23.48400,,
B35-01,9,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-09,216791,2597449,216791,2597440,"120°40'29.60""","23°28'46.90""",120.67489,23.47969,,
B35-01,10,嘉義縣,嘉義縣竹崎鄉光華村,B35-01-10,216779,2597270,216779,2597261,"120°40'29.20""","23°28'41.10""",120.67478,23.47808,,
B36-01,1,嘉義縣,靈岩十八洞,B36-01-01,219654,2599467,219654,2599458,"120°42'10.37""","23°29'52.69""",120.70288,23.49797,林務局2020新增,
B36-01,2,嘉義縣,靈岩十八洞,B36-01-02,219557,2599273,219557,2599264,"120°42'06.95""","23°29'46.39""",120.70193,23.49622,林務局2020新增,
B36-01,3,嘉義縣,靈岩十八洞,B36-01-03,219385,2599145,219385,2599136,"120°42'00.90""","23°29'42.22""",120.70025,23.49506,林務局2020新增,
B36-01,4,嘉義縣,靈岩十八洞,B36-01-04,219348,2598929,219348,2598920,"120°41'59.60""","23°29'35.20""",120.69989,23.49311,林務局2020新增,
B36-01,5,嘉義縣,靈岩十八洞,B36-01-05,219291,2598712,219291,2598703,"120°41'57.62""","23°29'28.14""",120.69934,23.49115,林務局2020新增,
B36-01,6,嘉義縣,靈岩十八洞,B36-01-06,219197,2598515,219197,2598506,"120°41'54.31""","23°29'21.73""",120.69842,23.48937,林務局2020新增,
B36-02,1,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-01,225569,2599021,225569,2599012,"120°45'38.88""","23°29'38.54""",120.76080,23.49404,,
B36-02,2,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-02,225344,2598993,225344,2598984,"120°45'30.96""","23°29'37.64""",120.75860,23.49379,,
B36-02,3,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-03,225252,2598794,225252,2598785,"120°45'27.72""","23°29'31.16""",120.75770,23.49199,,
B36-02,4,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-04,225344,2598599,225344,2598590,"120°45'30.96""","23°29'24.83""",120.75860,23.49023,,
B36-02,5,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-05,225038,2598803,225038,2598794,"120°45'20.16""","23°29'31.45""",120.75560,23.49207,,
B36-02,6,嘉義縣,阿里山森林鐵路，第四十一號隧道,B36-02-06,225415,2598403,225415,2598394,"120°45'33.48""","23°29'18.46""",120.75930,23.48846,,
B37-01,1,嘉義縣,楠溪林道,B37-01-01,240343,2595499,240343,2595490,"120°54'19.70""","23°27'44.61""",120.90547,23.46239,,
B37-01,2,嘉義縣,楠溪林道,B37-01-02,240585,2595488,240585,2595479,"120°54'28.23""","23°27'44.27""",120.90784,23.46230,,
B37-01,3,嘉義縣,楠溪林道,B37-01-03,240559,2595250,240559,2595241,"120°54'27.32""","23°27'36.53""",120.90759,23.46015,,
B37-01,4,嘉義縣,楠溪林道,B37-01-04,240679,2595070,240679,2595061,"120°54'31.55""","23°27'30.68""",120.90876,23.45852,,
B37-01,5,嘉義縣,楠溪林道,B37-01-05,240475,2594916,240475,2594907,"120°54'24.36""","23°27'25.67""",120.90677,23.45713,,
B37-01,6,嘉義縣,楠溪林道,B37-01-06,240233,2594767,240233,2594758,"120°54'15.84""","23°27'20.82""",120.90440,23.45578,,
B37-01,7,嘉義縣,楠溪林道,B37-01-07,240016,2594731,240016,2594722,"120°54'08.19""","23°27'19.64""",120.90228,23.45546,,
B37-01,8,嘉義縣,楠溪林道,B37-01-08,239802,2594759,239802,2594750,"120°54'00.65""","23°27'20.55""",120.90018,23.45571,,
B37-01,9,嘉義縣,楠溪林道,B37-01-09,239605,2594682,239605,2594673,"120°53'53.71""","23°27'18.04""",120.89825,23.45501,,
B37-01,10,嘉義縣,楠溪林道,B37-01-10,239546,2594460,239546,2594451,"120°53'51.64""","23°27'10.85""",120.89768,23.45301,,
B37-02,1,南投縣,中橫沿線，鹿林山,B37-02-01,237626,2597128,237626,2597120,"120°52'43.91""","23°28'37.51""",120.87886,23.47709,,
